recording_index,recording_id,subject_id,gesture_id,class_id,trial_id,source_file,mat_file,native_time_points,frames_extracted
758,S10_G04_T09,10,4,3,9,data_public\capgmyo_dba\dba-s10.zip,010-004-009.mat,1000,64
759,S10_G04_T10,10,4,3,10,data_public\capgmyo_dba\dba-s10.zip,010-004-010.mat,1000,64
760,S10_G05_T01,10,5,4,1,data_public\capgmyo_dba\dba-s10.zip,010-005-001.mat,1000,64
761,S10_G05_T02,10,5,4,2,data_public\capgmyo_dba\dba-s10.zip,010-005-002.mat,1000,64
762,S10_G05_T03,10,5,4,3,data_public\capgmyo_dba\dba-s10.zip,010-005-003.mat,1000,64
763,S10_G05_T04,10,5,4,4,data_public\capgmyo_dba\dba-s10.zip,010-005-004.mat,1000,64
764,S10_G05_T05,10,5,4,5,data_public\capgmyo_dba\dba-s10.zip,010-005-005.mat,1000,64
765,S10_G05_T06,10,5,4,6,data_public\capgmyo_dba\dba-s10.zip,010-005-006.mat,1000,64
766,S10_G05_T07,10,5,4,7,data_public\capgmyo_dba\dba-s10.zip,010-005-007.mat,1000,64
767,S10_G05_T08,10,5,4,8,data_public\capgmyo_dba\dba-s10.zip,010-005-008.mat,1000,64
768,S10_G05_T09,10,5,4,9,data_public\capgmyo_dba\dba-s10.zip,010-005-009.mat,1000,64
769,S10_G05_T10,10,5,4,10,data_public\capgmyo_dba\dba-s10.zip,010-005-010.mat,1000,64
770,S10_G06_T01,10,6,5,1,data_public\capgmyo_dba\dba-s10.zip,010-006-001.mat,1000,64
771,S10_G06_T02,10,6,5,2,data_public\capgmyo_dba\dba-s10.zip,010-006-002.mat,1000,64
772,S10_G06_T03,10,6,5,3,data_public\capgmyo_dba\dba-s10.zip,010-006-003.mat,1000,64
773,S10_G06_T04,10,6,5,4,data_public\capgmyo_dba\dba-s10.zip,010-006-004.mat,1000,64
774,S10_G06_T05,10,6,5,5,data_public\capgmyo_dba\dba-s10.zip,010-006-005.mat,1000,64
775,S10_G06_T06,10,6,5,6,data_public\capgmyo_dba\dba-s10.zip,010-006-006.mat,1000,64
776,S10_G06_T07,10,6,5,7,data_public\capgmyo_dba\dba-s10.zip,010-006-007.mat,1000,64
777,S10_G06_T08,10,6,5,8,data_public\capgmyo_dba\dba-s10.zip,010-006-008.mat,1000,64
778,S10_G06_T09,10,6,5,9,data_public\capgmyo_dba\dba-s10.zip,010-006-009.mat,1000,64
779,S10_G06_T10,10,6,5,10,data_public\capgmyo_dba\dba-s10.zip,010-006-010.mat,1000,64
780,S10_G07_T01,10,7,6,1,data_public\capgmyo_dba\dba-s10.zip,010-007-001.mat,1000,64
781,S10_G07_T02,10,7,6,2,data_public\capgmyo_dba\dba-s10.zip,010-007-002.mat,1000,64
782,S10_G07_T03,10,7,6,3,data_public\capgmyo_dba\dba-s10.zip,010-007-003.mat,1000,64
783,S10_G07_T04,10,7,6,4,data_public\capgmyo_dba\dba-s10.zip,010-007-004.mat,1000,64
784,S10_G07_T05,10,7,6,5,data_public\capgmyo_dba\dba-s10.zip,010-007-005.mat,1000,64
785,S10_G07_T06,10,7,6,6,data_public\capgmyo_dba\dba-s10.zip,010-007-006.mat,1000,64
786,S10_G07_T07,10,7,6,7,data_public\capgmyo_dba\dba-s10.zip,010-007-007.mat,1000,64
787,S10_G07_T08,10,7,6,8,data_public\capgmyo_dba\dba-s10.zip,010-007-008.mat,1000,64
788,S10_G07_T09,10,7,6,9,data_public\capgmyo_dba\dba-s10.zip,010-007-009.mat,1000,64
789,S10_G07_T10,10,7,6,10,data_public\capgmyo_dba\dba-s10.zip,010-007-010.mat,1000,64
790,S10_G08_T01,10,8,7,1,data_public\capgmyo_dba\dba-s10.zip,010-008-001.mat,1000,64
791,S10_G08_T02,10,8,7,2,data_public\capgmyo_dba\dba-s10.zip,010-008-002.mat,1000,64
792,S10_G08_T03,10,8,7,3,data_public\capgmyo_dba\dba-s10.zip,010-008-003.mat,1000,64
793,S10_G08_T04,10,8,7,4,data_public\capgmyo_dba\dba-s10.zip,010-008-004.mat,1000,64
794,S10_G08_T05,10,8,7,5,data_public\capgmyo_dba\dba-s10.zip,010-008-005.mat,1000,64
795,S10_G08_T06,10,8,7,6,data_public\capgmyo_dba\dba-s10.zip,010-008-006.mat,1000,64
796,S10_G08_T07,10,8,7,7,data_public\capgmyo_dba\dba-s10.zip,010-008-007.mat,1000,64
797,S10_G08_T08,10,8,7,8,data_public\capgmyo_dba\dba-s10.zip,010-008-008.mat,1000,64
798,S10_G08_T09,10,8,7,9,data_public\capgmyo_dba\dba-s10.zip,010-008-009.mat,1000,64
799,S10_G08_T10,10,8,7,10,data_public\capgmyo_dba\dba-s10.zip,010-008-010.mat,1000,64
800,S11_G01_T01,11,1,0,1,data_public\capgmyo_dba\dba-s11.zip,011-001-001.mat,1000,64
801,S11_G01_T02,11,1,0,2,data_public\capgmyo_dba\dba-s11.zip,011-001-002.mat,1000,64
802,S11_G01_T03,11,1,0,3,data_public\capgmyo_dba\dba-s11.zip,011-001-003.mat,1000,64
803,S11_G01_T04,11,1,0,4,data_public\capgmyo_dba\dba-s11.zip,011-001-004.mat,1000,64
804,S11_G01_T05,11,1,0,5,data_public\capgmyo_dba\dba-s11.zip,011-001-005.mat,1000,64
805,S11_G01_T06,11,1,0,6,data_public\capgmyo_dba\dba-s11.zip,011-001-006.mat,1000,64
806,S11_G01_T07,11,1,0,7,data_public\capgmyo_dba\dba-s11.zip,011-001-007.mat,1000,64
807,S11_G01_T08,11,1,0,8,data_public\capgmyo_dba\dba-s11.zip,011-001-008.mat,1000,64
808,S11_G01_T09,11,1,0,9,data_public\capgmyo_dba\dba-s11.zip,011-001-009.mat,1000,64
809,S11_G01_T10,11,1,0,10,data_public\capgmyo_dba\dba-s11.zip,011-001-010.mat,1000,64
810,S11_G02_T01,11,2,1,1,data_public\capgmyo_dba\dba-s11.zip,011-002-001.mat,1000,64
811,S11_G02_T02,11,2,1,2,data_public\capgmyo_dba\dba-s11.zip,011-002-002.mat,1000,64
812,S11_G02_T03,11,2,1,3,data_public\capgmyo_dba\dba-s11.zip,011-002-003.mat,1000,64
813,S11_G02_T04,11,2,1,4,data_public\capgmyo_dba\dba-s11.zip,011-002-004.mat,1000,64
814,S11_G02_T05,11,2,1,5,data_public\capgmyo_dba\dba-s11.zip,011-002-005.mat,1000,64
815,S11_G02_T06,11,2,1,6,data_public\capgmyo_dba\dba-s11.zip,011-002-006.mat,1000,64
816,S11_G02_T07,11,2,1,7,data_public\capgmyo_dba\dba-s11.zip,011-002-007.mat,1000,64
817,S11_G02_T08,11,2,1,8,data_public\capgmyo_dba\dba-s11.zip,011-002-008.mat,1000,64
818,S11_G02_T09,11,2,1,9,data_public\capgmyo_dba\dba-s11.zip,011-002-009.mat,1000,64
819,S11_G02_T10,11,2,1,10,data_public\capgmyo_dba\dba-s11.zip,011-002-010.mat,1000,64
820,S11_G03_T01,11,3,2,1,data_public\capgmyo_dba\dba-s11.zip,011-003-001.mat,1000,64
821,S11_G03_T02,11,3,2,2,data_public\capgmyo_dba\dba-s11.zip,011-003-002.mat,1000,64
822,S11_G03_T03,11,3,2,3,data_public\capgmyo_dba\dba-s11.zip,011-003-003.mat,1000,64
823,S11_G03_T04,11,3,2,4,data_public\capgmyo_dba\dba-s11.zip,011-003-004.mat,1000,64
824,S11_G03_T05,11,3,2,5,data_public\capgmyo_dba\dba-s11.zip,011-003-005.mat,1000,64
825,S11_G03_T06,11,3,2,6,data_public\capgmyo_dba\dba-s11.zip,011-003-006.mat,1000,64
826,S11_G03_T07,11,3,2,7,data_public\capgmyo_dba\dba-s11.zip,011-003-007.mat,1000,64
827,S11_G03_T08,11,3,2,8,data_public\capgmyo_dba\dba-s11.zip,011-003-008.mat,1000,64
828,S11_G03_T09,11,3,2,9,data_public\capgmyo_dba\dba-s11.zip,011-003-009.mat,1000,64
829,S11_G03_T10,11,3,2,10,data_public\capgmyo_dba\dba-s11.zip,011-003-010.mat,1000,64
830,S11_G04_T01,11,4,3,1,data_public\capgmyo_dba\dba-s11.zip,011-004-001.mat,1000,64
831,S11_G04_T02,11,4,3,2,data_public\capgmyo_dba\dba-s11.zip,011-004-002.mat,1000,64
832,S11_G04_T03,11,4,3,3,data_public\capgmyo_dba\dba-s11.zip,011-004-003.mat,1000,64
833,S11_G04_T04,11,4,3,4,data_public\capgmyo_dba\dba-s11.zip,011-004-004.mat,1000,64
834,S11_G04_T05,11,4,3,5,data_public\capgmyo_dba\dba-s11.zip,011-004-005.mat,1000,64
835,S11_G04_T06,11,4,3,6,data_public\capgmyo_dba\dba-s11.zip,011-004-006.mat,1000,64
836,S11_G04_T07,11,4,3,7,data_public\capgmyo_dba\dba-s11.zip,011-004-007.mat,1000,64
837,S11_G04_T08,11,4,3,8,data_public\capgmyo_dba\dba-s11.zip,011-004-008.mat,1000,64
838,S11_G04_T09,11,4,3,9,data_public\capgmyo_dba\dba-s11.zip,011-004-009.mat,1000,64
839,S11_G04_T10,11,4,3,10,data_public\capgmyo_dba\dba-s11.zip,011-004-010.mat,1000,64
840,S11_G05_T01,11,5,4,1,data_public\capgmyo_dba\dba-s11.zip,011-005-001.mat,1000,64
841,S11_G05_T02,11,5,4,2,data_public\capgmyo_dba\dba-s11.zip,011-005-002.mat,1000,64
842,S11_G05_T03,11,5,4,3,data_public\capgmyo_dba\dba-s11.zip,011-005-003.mat,1000,64
843,S11_G05_T04,11,5,4,4,data_public\capgmyo_dba\dba-s11.zip,011-005-004.mat,1000,64
844,S11_G05_T05,11,5,4,5,data_public\capgmyo_dba\dba-s11.zip,011-005-005.mat,1000,64
845,S11_G05_T06,11,5,4,6,data_public\capgmyo_dba\dba-s11.zip,011-005-006.mat,1000,64
846,S11_G05_T07,11,5,4,7,data_public\capgmyo_dba\dba-s11.zip,011-005-007.mat,1000,64
847,S11_G05_T08,11,5,4,8,data_public\capgmyo_dba\dba-s11.zip,011-005-008.mat,1000,64
848,S11_G05_T09,11,5,4,9,data_public\capgmyo_dba\dba-s11.zip,011-005-009.mat,1000,64
849,S11_G05_T10,11,5,4,10,data_public\capgmyo_dba\dba-s11.zip,011-005-010.mat,1000,64
850,S11_G06_T01,11,6,5,1,data_public\capgmyo_dba\dba-s11.zip,011-006-001.mat,1000,64
851,S11_G06_T02,11,6,5,2,data_public\capgmyo_dba\dba-s11.zip,011-006-002.mat,1000,64
852,S11_G06_T03,11,6,5,3,data_public\capgmyo_dba\dba-s11.zip,011-006-003.mat,1000,64
853,S11_G06_T04,11,6,5,4,data_public\capgmyo_dba\dba-s11.zip,011-006-004.mat,1000,64
854,S11_G06_T05,11,6,5,5,data_public\capgmyo_dba\dba-s11.zip,011-006-005.mat,1000,64
855,S11_G06_T06,11,6,5,6,data_public\capgmyo_dba\dba-s11.zip,011-006-006.mat,1000,64
856,S11_G06_T07,11,6,5,7,data_public\capgmyo_dba\dba-s11.zip,011-006-007.mat,1000,64
857,S11_G06_T08,11,6,5,8,data_public\capgmyo_dba\dba-s11.zip,011-006-008.mat,1000,64
858,S11_G06_T09,11,6,5,9,data_public\capgmyo_dba\dba-s11.zip,011-006-009.mat,1000,64
859,S11_G06_T10,11,6,5,10,data_public\capgmyo_dba\dba-s11.zip,011-006-010.mat,1000,64
860,S11_G07_T01,11,7,6,1,data_public\capgmyo_dba\dba-s11.zip,011-007-001.mat,1000,64
861,S11_G07_T02,11,7,6,2,data_public\capgmyo_dba\dba-s11.zip,011-007-002.mat,1000,64
862,S11_G07_T03,11,7,6,3,data_public\capgmyo_dba\dba-s11.zip,011-007-003.mat,1000,64
863,S11_G07_T04,11,7,6,4,data_public\capgmyo_dba\dba-s11.zip,011-007-004.mat,1000,64
864,S11_G07_T05,11,7,6,5,data_public\capgmyo_dba\dba-s11.zip,011-007-005.mat,1000,64
865,S11_G07_T06,11,7,6,6,data_public\capgmyo_dba\dba-s11.zip,011-007-006.mat,1000,64
866,S11_G07_T07,11,7,6,7,data_public\capgmyo_dba\dba-s11.zip,011-007-007.mat,1000,64
867,S11_G07_T08,11,7,6,8,data_public\capgmyo_dba\dba-s11.zip,011-007-008.mat,1000,64
868,S11_G07_T09,11,7,6,9,data_public\capgmyo_dba\dba-s11.zip,011-007-009.mat,1000,64
869,S11_G07_T10,11,7,6,10,data_public\capgmyo_dba\dba-s11.zip,011-007-010.mat,1000,64
870,S11_G08_T01,11,8,7,1,data_public\capgmyo_dba\dba-s11.zip,011-008-001.mat,1000,64
871,S11_G08_T02,11,8,7,2,data_public\capgmyo_dba\dba-s11.zip,011-008-002.mat,1000,64
872,S11_G08_T03,11,8,7,3,data_public\capgmyo_dba\dba-s11.zip,011-008-003.mat,1000,64
873,S11_G08_T04,11,8,7,4,data_public\capgmyo_dba\dba-s11.zip,011-008-004.mat,1000,64
874,S11_G08_T05,11,8,7,5,data_public\capgmyo_dba\dba-s11.zip,011-008-005.mat,1000,64
875,S11_G08_T06,11,8,7,6,data_public\capgmyo_dba\dba-s11.zip,011-008-006.mat,1000,64
876,S11_G08_T07,11,8,7,7,data_public\capgmyo_dba\dba-s11.zip,011-008-007.mat,1000,64
877,S11_G08_T08,11,8,7,8,data_public\capgmyo_dba\dba-s11.zip,011-008-008.mat,1000,64
878,S11_G08_T09,11,8,7,9,data_public\capgmyo_dba\dba-s11.zip,011-008-009.mat,1000,64
879,S11_G08_T10,11,8,7,10,data_public\capgmyo_dba\dba-s11.zip,011-008-010.mat,1000,64
880,S12_G01_T01,12,1,0,1,data_public\capgmyo_dba\dba-s12.zip,012-001-001.mat,1000,64
881,S12_G01_T02,12,1,0,2,data_public\capgmyo_dba\dba-s12.zip,012-001-002.mat,1000,64
882,S12_G01_T03,12,1,0,3,data_public\capgmyo_dba\dba-s12.zip,012-001-003.mat,1000,64
883,S12_G01_T04,12,1,0,4,data_public\capgmyo_dba\dba-s12.zip,012-001-004.mat,1000,64
884,S12_G01_T05,12,1,0,5,data_public\capgmyo_dba\dba-s12.zip,012-001-005.mat,1000,64
885,S12_G01_T06,12,1,0,6,data_public\capgmyo_dba\dba-s12.zip,012-001-006.mat,1000,64
886,S12_G01_T07,12,1,0,7,data_public\capgmyo_dba\dba-s12.zip,012-001-007.mat,1000,64
887,S12_G01_T08,12,1,0,8,data_public\capgmyo_dba\dba-s12.zip,012-001-008.mat,1000,64
888,S12_G01_T09,12,1,0,9,data_public\capgmyo_dba\dba-s12.zip,012-001-009.mat,1000,64
889,S12_G01_T10,12,1,0,10,data_public\capgmyo_dba\dba-s12.zip,012-001-010.mat,1000,64
890,S12_G02_T01,12,2,1,1,data_public\capgmyo_dba\dba-s12.zip,012-002-001.mat,1000,64
891,S12_G02_T02,12,2,1,2,data_public\capgmyo_dba\dba-s12.zip,012-002-002.mat,1000,64
892,S12_G02_T03,12,2,1,3,data_public\capgmyo_dba\dba-s12.zip,012-002-003.mat,1000,64
893,S12_G02_T04,12,2,1,4,data_public\capgmyo_dba\dba-s12.zip,012-002-004.mat,1000,64
894,S12_G02_T05,12,2,1,5,data_public\capgmyo_dba\dba-s12.zip,012-002-005.mat,1000,64
895,S12_G02_T06,12,2,1,6,data_public\capgmyo_dba\dba-s12.zip,012-002-006.mat,1000,64
896,S12_G02_T07,12,2,1,7,data_public\capgmyo_dba\dba-s12.zip,012-002-007.mat,1000,64
897,S12_G02_T08,12,2,1,8,data_public\capgmyo_dba\dba-s12.zip,012-002-008.mat,1000,64
898,S12_G02_T09,12,2,1,9,data_public\capgmyo_dba\dba-s12.zip,012-002-009.mat,1000,64
899,S12_G02_T10,12,2,1,10,data_public\capgmyo_dba\dba-s12.zip,012-002-010.mat,1000,64
900,S12_G03_T01,12,3,2,1,data_public\capgmyo_dba\dba-s12.zip,012-003-001.mat,1000,64
901,S12_G03_T02,12,3,2,2,data_public\capgmyo_dba\dba-s12.zip,012-003-002.mat,1000,64
902,S12_G03_T03,12,3,2,3,data_public\capgmyo_dba\dba-s12.zip,012-003-003.mat,1000,64
903,S12_G03_T04,12,3,2,4,data_public\capgmyo_dba\dba-s12.zip,012-003-004.mat,1000,64
904,S12_G03_T05,12,3,2,5,data_public\capgmyo_dba\dba-s12.zip,012-003-005.mat,1000,64
905,S12_G03_T06,12,3,2,6,data_public\capgmyo_dba\dba-s12.zip,012-003-006.mat,1000,64
906,S12_G03_T07,12,3,2,7,data_public\capgmyo_dba\dba-s12.zip,012-003-007.mat,1000,64
907,S12_G03_T08,12,3,2,8,data_public\capgmyo_dba\dba-s12.zip,012-003-008.mat,1000,64
908,S12_G03_T09,12,3,2,9,data_public\capgmyo_dba\dba-s12.zip,012-003-009.mat,1000,64
909,S12_G03_T10,12,3,2,10,data_public\capgmyo_dba\dba-s12.zip,012-003-010.mat,1000,64
910,S12_G04_T01,12,4,3,1,data_public\capgmyo_dba\dba-s12.zip,012-004-001.mat,1000,64
911,S12_G04_T02,12,4,3,2,data_public\capgmyo_dba\dba-s12.zip,012-004-002.mat,1000,64
912,S12_G04_T03,12,4,3,3,data_public\capgmyo_dba\dba-s12.zip,012-004-003.mat,1000,64
913,S12_G04_T04,12,4,3,4,data_public\capgmyo_dba\dba-s12.zip,012-004-004.mat,1000,64
914,S12_G04_T05,12,4,3,5,data_public\capgmyo_dba\dba-s12.zip,012-004-005.mat,1000,64
915,S12_G04_T06,12,4,3,6,data_public\capgmyo_dba\dba-s12.zip,012-004-006.mat,1000,64
916,S12_G04_T07,12,4,3,7,data_public\capgmyo_dba\dba-s12.zip,012-004-007.mat,1000,64
917,S12_G04_T08,12,4,3,8,data_public\capgmyo_dba\dba-s12.zip,012-004-008.mat,1000,64
918,S12_G04_T09,12,4,3,9,data_public\capgmyo_dba\dba-s12.zip,012-004-009.mat,1000,64
919,S12_G04_T10,12,4,3,10,data_public\capgmyo_dba\dba-s12.zip,012-004-010.mat,1000,64
920,S12_G05_T01,12,5,4,1,data_public\capgmyo_dba\dba-s12.zip,012-005-001.mat,1000,64
921,S12_G05_T02,12,5,4,2,data_public\capgmyo_dba\dba-s12.zip,012-005-002.mat,1000,64
922,S12_G05_T03,12,5,4,3,data_public\capgmyo_dba\dba-s12.zip,012-005-003.mat,1000,64
923,S12_G05_T04,12,5,4,4,data_public\capgmyo_dba\dba-s12.zip,012-005-004.mat,1000,64
924,S12_G05_T05,12,5,4,5,data_public\capgmyo_dba\dba-s12.zip,012-005-005.mat,1000,64
925,S12_G05_T06,12,5,4,6,data_public\capgmyo_dba\dba-s12.zip,012-005-006.mat,1000,64
926,S12_G05_T07,12,5,4,7,data_public\capgmyo_dba\dba-s12.zip,012-005-007.mat,1000,64
927,S12_G05_T08,12,5,4,8,data_public\capgmyo_dba\dba-s12.zip,012-005-008.mat,1000,64
928,S12_G05_T09,12,5,4,9,data_public\capgmyo_dba\dba-s12.zip,012-005-009.mat,1000,64
929,S12_G05_T10,12,5,4,10,data_public\capgmyo_dba\dba-s12.zip,012-005-010.mat,1000,64
930,S12_G06_T01,12,6,5,1,data_public\capgmyo_dba\dba-s12.zip,012-006-001.mat,1000,64
931,S12_G06_T02,12,6,5,2,data_public\capgmyo_dba\dba-s12.zip,012-006-002.mat,1000,64
932,S12_G06_T03,12,6,5,3,data_public\capgmyo_dba\dba-s12.zip,012-006-003.mat,1000,64
933,S12_G06_T04,12,6,5,4,data_public\capgmyo_dba\dba-s12.zip,012-006-004.mat,1000,64
934,S12_G06_T05,12,6,5,5,data_public\capgmyo_dba\dba-s12.zip,012-006-005.mat,1000,64
935,S12_G06_T06,12,6,5,6,data_public\capgmyo_dba\dba-s12.zip,012-006-006.mat,1000,64
936,S12_G06_T07,12,6,5,7,data_public\capgmyo_dba\dba-s12.zip,012-006-007.mat,1000,64
937,S12_G06_T08,12,6,5,8,data_public\capgmyo_dba\dba-s12.zip,012-006-008.mat,1000,64
938,S12_G06_T09,12,6,5,9,data_public\capgmyo_dba\dba-s12.zip,012-006-009.mat,1000,64
939,S12_G06_T10,12,6,5,10,data_public\capgmyo_dba\dba-s12.zip,012-006-010.mat,1000,64
940,S12_G07_T01,12,7,6,1,data_public\capgmyo_dba\dba-s12.zip,012-007-001.mat,1000,64
941,S12_G07_T02,12,7,6,2,data_public\capgmyo_dba\dba-s12.zip,012-007-002.mat,1000,64
942,S12_G07_T03,12,7,6,3,data_public\capgmyo_dba\dba-s12.zip,012-007-003.mat,1000,64
943,S12_G07_T04,12,7,6,4,data_public\capgmyo_dba\dba-s12.zip,012-007-004.mat,1000,64
944,S12_G07_T05,12,7,6,5,data_public\capgmyo_dba\dba-s12.zip,012-007-005.mat,1000,64
945,S12_G07_T06,12,7,6,6,data_public\capgmyo_dba\dba-s12.zip,012-007-006.mat,1000,64
946,S12_G07_T07,12,7,6,7,data_public\capgmyo_dba\dba-s12.zip,012-007-007.mat,1000,64
947,S12_G07_T08,12,7,6,8,data_public\capgmyo_dba\dba-s12.zip,012-007-008.mat,1000,64
948,S12_G07_T09,12,7,6,9,data_public\capgmyo_dba\dba-s12.zip,012-007-009.mat,1000,64
949,S12_G07_T10,12,7,6,10,data_public\capgmyo_dba\dba-s12.zip,012-007-010.mat,1000,64
950,S12_G08_T01,12,8,7,1,data_public\capgmyo_dba\dba-s12.zip,012-008-001.mat,1000,64
951,S12_G08_T02,12,8,7,2,data_public\capgmyo_dba\dba-s12.zip,012-008-002.mat,1000,64
952,S12_G08_T03,12,8,7,3,data_public\capgmyo_dba\dba-s12.zip,012-008-003.mat,1000,64
953,S12_G08_T04,12,8,7,4,data_public\capgmyo_dba\dba-s12.zip,012-008-004.mat,1000,64
954,S12_G08_T05,12,8,7,5,data_public\capgmyo_dba\dba-s12.zip,012-008-005.mat,1000,64
955,S12_G08_T06,12,8,7,6,data_public\capgmyo_dba\dba-s12.zip,012-008-006.mat,1000,64
956,S12_G08_T07,12,8,7,7,data_public\capgmyo_dba\dba-s12.zip,012-008-007.mat,1000,64
957,S12_G08_T08,12,8,7,8,data_public\capgmyo_dba\dba-s12.zip,012-008-008.mat,1000,64
958,S12_G08_T09,12,8,7,9,data_public\capgmyo_dba\dba-s12.zip,012-008-009.mat,1000,64
959,S12_G08_T10,12,8,7,10,data_public\capgmyo_dba\dba-s12.zip,012-008-010.mat,1000,64
960,S13_G01_T01,13,1,0,1,data_public\capgmyo_dba\dba-s13.zip,013-001-001.mat,1000,64
961,S13_G01_T02,13,1,0,2,data_public\capgmyo_dba\dba-s13.zip,013-001-002.mat,1000,64
962,S13_G01_T03,13,1,0,3,data_public\capgmyo_dba\dba-s13.zip,013-001-003.mat,1000,64
963,S13_G01_T04,13,1,0,4,data_public\capgmyo_dba\dba-s13.zip,013-001-004.mat,1000,64
964,S13_G01_T05,13,1,0,5,data_public\capgmyo_dba\dba-s13.zip,013-001-005.mat,1000,64
965,S13_G01_T06,13,1,0,6,data_public\capgmyo_dba\dba-s13.zip,013-001-006.mat,1000,64
966,S13_G01_T07,13,1,0,7,data_public\capgmyo_dba\dba-s13.zip,013-001-007.mat,1000,64
967,S13_G01_T08,13,1,0,8,data_public\capgmyo_dba\dba-s13.zip,013-001-008.mat,1000,64
968,S13_G01_T09,13,1,0,9,data_public\capgmyo_dba\dba-s13.zip,013-001-009.mat,1000,64
969,S13_G01_T10,13,1,0,10,data_public\capgmyo_dba\dba-s13.zip,013-001-010.mat,1000,64
970,S13_G02_T01,13,2,1,1,data_public\capgmyo_dba\dba-s13.zip,013-002-001.mat,1000,64
971,S13_G02_T02,13,2,1,2,data_public\capgmyo_dba\dba-s13.zip,013-002-002.mat,1000,64
972,S13_G02_T03,13,2,1,3,data_public\capgmyo_dba\dba-s13.zip,013-002-003.mat,1000,64
973,S13_G02_T04,13,2,1,4,data_public\capgmyo_dba\dba-s13.zip,013-002-004.mat,1000,64
974,S13_G02_T05,13,2,1,5,data_public\capgmyo_dba\dba-s13.zip,013-002-005.mat,1000,64
975,S13_G02_T06,13,2,1,6,data_public\capgmyo_dba\dba-s13.zip,013-002-006.mat,1000,64
976,S13_G02_T07,13,2,1,7,data_public\capgmyo_dba\dba-s13.zip,013-002-007.mat,1000,64
977,S13_G02_T08,13,2,1,8,data_public\capgmyo_dba\dba-s13.zip,013-002-008.mat,1000,64
978,S13_G02_T09,13,2,1,9,data_public\capgmyo_dba\dba-s13.zip,013-002-009.mat,1000,64
979,S13_G02_T10,13,2,1,10,data_public\capgmyo_dba\dba-s13.zip,013-002-010.mat,1000,64
980,S13_G03_T01,13,3,2,1,data_public\capgmyo_dba\dba-s13.zip,013-003-001.mat,1000,64
981,S13_G03_T02,13,3,2,2,data_public\capgmyo_dba\dba-s13.zip,013-003-002.mat,1000,64
982,S13_G03_T03,13,3,2,3,data_public\capgmyo_dba\dba-s13.zip,013-003-003.mat,1000,64
983,S13_G03_T04,13,3,2,4,data_public\capgmyo_dba\dba-s13.zip,013-003-004.mat,1000,64
984,S13_G03_T05,13,3,2,5,data_public\capgmyo_dba\dba-s13.zip,013-003-005.mat,1000,64
985,S13_G03_T06,13,3,2,6,data_public\capgmyo_dba\dba-s13.zip,013-003-006.mat,1000,64
986,S13_G03_T07,13,3,2,7,data_public\capgmyo_dba\dba-s13.zip,013-003-007.mat,1000,64
987,S13_G03_T08,13,3,2,8,data_public\capgmyo_dba\dba-s13.zip,013-003-008.mat,1000,64
988,S13_G03_T09,13,3,2,9,data_public\capgmyo_dba\dba-s13.zip,013-003-009.mat,1000,64
989,S13_G03_T10,13,3,2,10,data_public\capgmyo_dba\dba-s13.zip,013-003-010.mat,1000,64
990,S13_G04_T01,13,4,3,1,data_public\capgmyo_dba\dba-s13.zip,013-004-001.mat,1000,64
991,S13_G04_T02,13,4,3,2,data_public\capgmyo_dba\dba-s13.zip,013-004-002.mat,1000,64
992,S13_G04_T03,13,4,3,3,data_public\capgmyo_dba\dba-s13.zip,013-004-003.mat,1000,64
993,S13_G04_T04,13,4,3,4,data_public\capgmyo_dba\dba-s13.zip,013-004-004.mat,1000,64
994,S13_G04_T05,13,4,3,5,data_public\capgmyo_dba\dba-s13.zip,013-004-005.mat,1000,64
995,S13_G04_T06,13,4,3,6,data_public\capgmyo_dba\dba-s13.zip,013-004-006.mat,1000,64
996,S13_G04_T07,13,4,3,7,data_public\capgmyo_dba\dba-s13.zip,013-004-007.mat,1000,64
997,S13_G04_T08,13,4,3,8,data_public\capgmyo_dba\dba-s13.zip,013-004-008.mat,1000,64
998,S13_G04_T09,13,4,3,9,data_public\capgmyo_dba\dba-s13.zip,013-004-009.mat,1000,64
999,S13_G04_T10,13,4,3,10,data_public\capgmyo_dba\dba-s13.zip,013-004-010.mat,1000,64
1000,S13_G05_T01,13,5,4,1,data_public\capgmyo_dba\dba-s13.zip,013-005-001.mat,1000,64
1001,S13_G05_T02,13,5,4,2,data_public\capgmyo_dba\dba-s13.zip,013-005-002.mat,1000,64
1002,S13_G05_T03,13,5,4,3,data_public\capgmyo_dba\dba-s13.zip,013-005-003.mat,1000,64
1003,S13_G05_T04,13,5,4,4,data_public\capgmyo_dba\dba-s13.zip,013-005-004.mat,1000,64
1004,S13_G05_T05,13,5,4,5,data_public\capgmyo_dba\dba-s13.zip,013-005-005.mat,1000,64
1005,S13_G05_T06,13,5,4,6,data_public\capgmyo_dba\dba-s13.zip,013-005-006.mat,1000,64
1006,S13_G05_T07,13,5,4,7,data_public\capgmyo_dba\dba-s13.zip,013-005-007.mat,1000,64
1007,S13_G05_T08,13,5,4,8,data_public\capgmyo_dba\dba-s13.zip,013-005-008.mat,1000,64
1008,S13_G05_T09,13,5,4,9,data_public\capgmyo_dba\dba-s13.zip,013-005-009.mat,1000,64
1009,S13_G05_T10,13,5,4,10,data_public\capgmyo_dba\dba-s13.zip,013-005-010.mat,1000,64
1010,S13_G06_T01,13,6,5,1,data_public\capgmyo_dba\dba-s13.zip,013-006-001.mat,1000,64
