selection_stage,subject_id,fold_id,fold_index,candidate_id,window_config_id,window_length_sec,window_length,step_samples,trim_config_id,trim_start_fraction,trim_end_fraction,modality,channel_count,model_type,feature_dim,train_window_count,validation_window_count,fit_eval_seconds,status,val_window_accuracy,val_window_balanced_accuracy,val_window_macro_precision,val_window_macro_recall,val_window_macro_f1,val_segment_accuracy,val_segment_balanced_accuracy,val_segment_macro_precision,val_segment_macro_recall,val_segment_macro_f1
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,2880,4280,0.15385729999979958,success,0.7252336448598131,0.6519232100251837,0.6871174247089255,0.6519232100251837,0.654332272194033,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__full_segment__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,2880,480,0.14788810000027297,success,0.8416666666666667,0.8416666666666666,0.8601930843420528,0.8416666666666666,0.8364229216787308,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,6680,480,4.304267199997412,success,0.5270833333333333,0.5270833333333333,0.5600641960898745,0.5270833333333333,0.4829545409321089,0.6,0.6,0.4,0.6,0.4666666666666666
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,6680,480,4.203025200000411,success,0.5,0.5,0.518857335665395,0.5,0.4558319476094718,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,6680,480,4.431085500000336,success,0.6979166666666666,0.6979166666666666,0.758217130232057,0.6979166666666666,0.6669417974106212,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,6680,480,4.123083000002225,success,0.7791666666666667,0.7791666666666667,0.841098347040622,0.7791666666666667,0.7733975633545187,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,6680,480,4.4647470000018075,success,0.56875,0.56875,0.6025725392337389,0.56875,0.5820756093959576,0.6,0.6,0.6,0.6,0.6
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,6680,480,4.395480899998802,success,0.6875,0.6875,0.634998902272482,0.6875,0.6358966262648005,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,2880,4280,2.1570045000007667,success,0.6642523364485982,0.5852743381497845,0.6427950444553652,0.5852743381497845,0.5885597358461301,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__full_segment__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_ACC,24,ShrinkageLDA,792,2880,480,2.1673111999989487,success,0.61875,0.61875,0.5842249271011671,0.61875,0.5589555172229439,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,6680,480,18.141237799998635,success,0.5291666666666667,0.5291666666666667,0.5448412228963513,0.5291666666666667,0.48533333987762983,0.6,0.6,0.4,0.6,0.4666666666666666
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,6680,480,17.407146300000022,success,0.5020833333333333,0.5020833333333333,0.469841159042611,0.5020833333333333,0.44615614809098003,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,6680,480,17.298127199999726,success,0.7,0.7,0.7472475425623852,0.7,0.6798792618918488,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,6680,480,17.57114499999807,success,0.7958333333333333,0.7958333333333334,0.8506349367316816,0.7958333333333334,0.7989187482997766,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,6680,480,17.84042699999918,success,0.5875,0.5875,0.6197619047619047,0.5875,0.596453053187227,0.6,0.6,0.6,0.6,0.6
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,6680,480,17.44578299999921,success,0.6958333333333333,0.6958333333333333,0.633582430356624,0.6958333333333333,0.6429838718462211,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,2880,4280,8.969723800000793,success,0.652803738317757,0.569524593334372,0.60588807851006,0.569524593334372,0.5746217931341852,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__full_segment__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,full_segment,0.0,0.0,EMG_IMU,42,ShrinkageLDA,1386,2880,480,8.845953399999416,success,0.6541666666666667,0.6541666666666667,0.6242334988358721,0.6541666666666667,0.5961626998846057,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,5348,385,0.24146400000245194,success,0.43376623376623374,0.4337662337662337,0.70328683662017,0.4337662337662337,0.43560526471193783,0.2,0.2,0.2,0.2,0.2
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,5348,385,0.2946243999977014,success,0.5688311688311688,0.5688311688311688,0.4988405797101449,0.5688311688311688,0.47299754654351284,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,5348,385,0.29776330000095186,success,0.7480519480519481,0.748051948051948,0.7975576018271981,0.748051948051948,0.7086950588916832,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,5348,385,0.30268530000103055,success,0.7792207792207793,0.7792207792207793,0.8120119023506598,0.7792207792207793,0.7777724174236809,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,5348,385,0.2895300000018324,success,0.6441558441558441,0.6441558441558441,0.6306459574011481,0.6441558441558441,0.6304535967950736,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,5348,385,0.2729284999986703,success,0.7064935064935065,0.7064935064935065,0.7592582446190693,0.7064935064935065,0.6932281802571774,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2310,3423,0.13519180000002962,success,0.7058136137890739,0.6277599827438307,0.6667782014651369,0.6277599827438307,0.6230695727063165,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__trim10_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG,6,ShrinkageLDA,198,2310,385,0.13570749999780674,success,0.8571428571428571,0.8571428571428571,0.8768649667306756,0.8571428571428571,0.8517170267689951,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,5348,385,3.711011999999755,success,0.5116883116883116,0.5116883116883116,0.531901199088803,0.5116883116883116,0.46884539434663985,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,5348,385,3.470661100000143,success,0.4831168831168831,0.48311688311688317,0.4390548554484804,0.48311688311688317,0.41276439867048664,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,5348,385,3.5859306000020297,success,0.7766233766233767,0.7766233766233765,0.8233502308503571,0.7766233766233765,0.7473569540601799,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,5348,385,3.480655300001672,success,0.7688311688311689,0.7688311688311689,0.8168152866242039,0.7688311688311689,0.7470704607960585,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,5348,385,3.5972981000013533,success,0.587012987012987,0.5870129870129871,0.6455852907200617,0.5870129870129871,0.5968639404831255,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,5348,385,3.452514299999166,success,0.7168831168831169,0.7168831168831169,0.6618434504828992,0.7168831168831169,0.6664893560545735,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2310,3423,1.832879800000228,success,0.6733859187846918,0.5948879706278202,0.6594548361165058,0.5948879706278202,0.597118474851736,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__trim10_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_ACC,24,ShrinkageLDA,792,2310,385,1.7802258000010625,success,0.6571428571428571,0.6571428571428571,0.6111126250768628,0.6571428571428571,0.5970513190387383,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,5348,385,14.711627299999236,success,0.5246753246753246,0.5246753246753246,0.5360507075326467,0.5246753246753246,0.4810611503799535,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,5348,385,14.374001599997428,success,0.5064935064935064,0.5064935064935064,0.4422379312870852,0.5064935064935064,0.4324450197441353,0.6,0.6,0.4,0.6,0.4666666666666666
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,5348,385,14.505146000003151,success,0.7662337662337663,0.7662337662337662,0.7926902726902727,0.7662337662337662,0.7434249084249084,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,5348,385,14.264994400000433,success,0.7922077922077922,0.7922077922077922,0.8410674573758339,0.7922077922077922,0.7886931915095896,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,5348,385,14.457341299999825,success,0.587012987012987,0.587012987012987,0.6342372180442586,0.587012987012987,0.5883265148130613,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,5348,385,14.405654700000014,success,0.7012987012987013,0.7012987012987013,0.6598628531153106,0.7012987012987013,0.6530660128217747,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2310,3423,8.038649500002066,success,0.6669588080631026,0.5866599664953689,0.6158695565644123,0.5866599664953689,0.5906789680572797,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__trim10_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim10_each_end,0.1,0.1,EMG_IMU,42,ShrinkageLDA,1386,2310,385,8.080305999999837,success,0.6597402597402597,0.6597402597402597,0.6232143706169023,0.6597402597402597,0.5929863640949751,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,3993,285,0.1925225999984832,success,0.37543859649122807,0.375438596491228,0.6697517730496454,0.375438596491228,0.38293473551538065,0.2,0.2,0.2,0.2,0.2
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,3993,285,0.18288119999851915,success,0.5684210526315789,0.5684210526315789,0.43071080817916263,0.5684210526315789,0.4719329012581014,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,3993,285,0.21130660000198986,success,0.7473684210526316,0.7473684210526316,0.7841341909554643,0.7473684210526316,0.703206952540084,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,3993,285,0.22883509999883245,success,0.8105263157894737,0.8105263157894737,0.8401470588235295,0.8105263157894737,0.8055493134211483,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,3993,285,0.19282550000207266,success,0.6912280701754386,0.6912280701754386,0.6525945165945166,0.6912280701754386,0.66364982447072,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,3993,285,0.21736870000313502,success,0.7087719298245614,0.7087719298245613,0.7564922547332186,0.7087719298245613,0.6883089976122622,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1710,2568,0.12078760000076727,success,0.6873052959501558,0.6068512692372526,0.713926424685392,0.6068512692372526,0.5937282298633452,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__trim20_each_end__EMG__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG,6,ShrinkageLDA,198,1710,285,0.09050410000054399,success,0.8526315789473684,0.8526315789473685,0.8815730575751433,0.8526315789473685,0.8475303769345702,1.0,1.0,1.0,1.0,1.0
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,3993,285,3.091063399999257,success,0.4456140350877193,0.44561403508771935,0.5152597402597403,0.44561403508771935,0.4016624439772333,0.6,0.6,0.4,0.6,0.4666666666666666
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,3993,285,2.8492704999989655,success,0.4631578947368421,0.4631578947368421,0.46632653061224494,0.4631578947368421,0.3893001278473235,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,3993,285,2.865468100000726,success,0.7684210526315789,0.7684210526315789,0.8260488069921665,0.7684210526315789,0.7198455168020386,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,3993,285,2.8357747000009113,success,0.7684210526315789,0.7684210526315789,0.7966101694915254,0.7684210526315789,0.7330356202182365,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,3993,285,2.654675399997359,success,0.6771929824561403,0.6771929824561405,0.6698995232856619,0.6771929824561405,0.6644259919052513,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,3993,285,2.762454199997592,success,0.6912280701754386,0.6912280701754386,0.6491500067999456,0.6912280701754386,0.6446375628994968,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,1710,2568,1.5152467000007164,success,0.6697819314641744,0.5853396331689797,0.6809519319860924,0.5853396331689797,0.5803001997730156,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__trim20_each_end__EMG_ACC__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_ACC,24,ShrinkageLDA,792,1710,285,1.4682657000012114,success,0.6947368421052632,0.6947368421052632,0.6318156002558504,0.6947368421052632,0.6357791329443503,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3993,285,11.318629400000646,success,0.43508771929824563,0.43508771929824563,0.4740573560831754,0.43508771929824563,0.3888403694990715,0.6,0.6,0.4,0.6,0.4666666666666666
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3993,285,11.208099999999831,success,0.512280701754386,0.512280701754386,0.5213643410852713,0.512280701754386,0.44035667603153,0.6,0.6,0.4666666666666666,0.6,0.5
feature_screen_with_shrinkage_lda,10,S10_personal_fold03,3,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3993,285,11.446641000002273,success,0.7684210526315789,0.7684210526315789,0.7946807760141092,0.7684210526315789,0.7344547429751535,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold04,4,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3993,285,11.95688230000087,success,0.775438596491228,0.775438596491228,0.8036330638508495,0.775438596491228,0.7538762053767007,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold05,5,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3993,285,11.354137899998022,success,0.6631578947368421,0.6631578947368421,0.6593663366336633,0.6631578947368421,0.6533794175104953,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold06,6,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,3993,285,11.189250499999616,success,0.6736842105263158,0.6736842105263158,0.6328263200214419,0.6736842105263158,0.6255801829428204,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold07,7,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,1710,2568,6.690415900000517,success,0.6654984423676013,0.5773498289693155,0.6461188679753872,0.5773498289693155,0.5780223517893478,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold08,8,win0p25s_50ov__trim20_each_end__EMG_IMU__ShrinkageLDA,win0p25s_50ov,0.25,315,157,trim20_each_end,0.2,0.2,EMG_IMU,42,ShrinkageLDA,1386,1710,285,6.319389699998283,success,0.6947368421052632,0.6947368421052631,0.6409894776876268,0.6947368421052631,0.6317349428479864,0.8,0.8,0.7,0.8,0.7333333333333333
feature_screen_with_shrinkage_lda,10,S10_personal_fold01,1,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3308,235,0.15623469999991357,success,0.4425531914893617,0.44255319148936173,0.5988543371522095,0.44255319148936173,0.4476870425975493,0.2,0.2,0.2,0.2,0.2
feature_screen_with_shrinkage_lda,10,S10_personal_fold02,2,win0p5s_50ov__full_segment__EMG__ShrinkageLDA,win0p5s_50ov,0.5,630,315,full_segment,0.0,0.0,EMG,6,ShrinkageLDA,198,3309,235,0.1544633999983489,success,0.5702127659574469,0.5702127659574467,0.4470959595959596,0.5702127659574467,0.47425349519590354,0.6,0.6,0.4666666666666666,0.6,0.5
